iteration,volumeFraction,change,iterationTimeSec,S_min_bending_c01,gStress_min_bending_c01,maxStress_min_bending_c01,S_min_bending_c02,gStress_min_bending_c02,maxStress_min_bending_c02,S_min_bending_c03,gStress_min_bending_c03,maxStress_min_bending_c03,S_min_torsion_c01,gStress_min_torsion_c01,maxStress_min_torsion_c01,S_min_torsion_c02,gStress_min_torsion_c02,maxStress_min_torsion_c02,S_min_torsion_c03,gStress_min_torsion_c03,maxStress_min_torsion_c03,S_min_shear_c01,gStress_min_shear_c01,maxStress_min_shear_c01,S_min_shear_c02,gStress_min_shear_c02,maxStress_min_shear_c02,S_min_shear_c03,gStress_min_shear_c03,maxStress_min_shear_c03,S_max_bending_c01,gStress_max_bending_c01,maxStress_max_bending_c01,S_max_bending_c02,gStress_max_bending_c02,maxStress_max_bending_c02,S_max_bending_c03,gStress_max_bending_c03,maxStress_max_bending_c03,S_max_torsion_c01,gStress_max_torsion_c01,maxStress_max_torsion_c01,S_max_torsion_c02,gStress_max_torsion_c02,maxStress_max_torsion_c02,S_max_torsion_c03,gStress_max_torsion_c03,maxStress_max_torsion_c03,S_max_shear_c01,gStress_max_shear_c01,maxStress_max_shear_c01,S_max_shear_c02,gStress_max_shear_c02,maxStress_max_shear_c02,S_max_shear_c03,gStress_max_shear_c03,maxStress_max_shear_c03
73,0.452467945859447,0.00583737318175892,20.1517215,1307616.41329992,0.0323359059178017,1810354.30928049,153109.603058427,-0.879123159383452,430565.692468896,56867.6707192981,-0.955104159161409,196261.852203052,950788.565155777,-0.0181970702766359,1553475.22084956,131783.771562626,-0.863917491488781,351226.372488157,47669.6988240082,-0.950775333570852,165211.71646083,296790.690321589,-0.0458968164521413,422513.023489891,19714.6774293325,-0.936622552150932,66332.1810574902,5257.63266460689,-0.983098108442043,19334.7381099225,1307616.41382402,0.0323359062013238,1810354.3099549,153109.60309858,-0.879123159367003,430565.692672027,56867.6707281914,-0.955104159160053,196261.852293673,951494.442308163,-0.0174681676109877,1499387.23512694,131997.412183255,-0.863696881982399,359200.930855615,47559.2974171343,-0.950889336226667,162839.679050153,296790.690149061,-0.0458968169629412,422513.023244238,19714.6774214649,-0.936622552173313,66332.1810186107,5257.63266282107,-0.983098108447008,19334.7380978835
74,0.452019982448859,0.00572062571812371,20.320057875,1305685.82359485,0.0308117455815904,1809986.95955049,153749.296624978,-0.878618134644684,435424.503412974,56451.6617416704,-0.955432589579092,199676.233825068,951695.124713868,-0.017260939087515,1562849.43577859,132143.276114883,-0.863546260033555,353912.439774587,47485.8151543086,-0.950965215456537,168393.019569148,296949.842108548,-0.0453851857590075,422280.93598519,19669.8974651054,-0.936766507833578,66094.0147848031,5262.15653062069,-0.983083565415235,19458.0311260978,1305685.82270174,0.0308117447464396,1809986.95840975,153749.296552009,-0.878618134717606,435424.503080121,56451.6617261286,-0.955432589596985,199676.233695588,952267.582739885,-0.0166698076297871,1503224.22494844,132254.041010445,-0.863431882019591,359898.885967449,47365.5243764767,-0.951089430070876,167087.353920904,296949.842020743,-0.0453851859974197,422280.935868148,19669.8974604762,-0.936766507845555,66094.0147654844,5262.15652952863,-0.983083565417969,19458.0311201256
75,0.451724779179222,0.00560621320376126,20.2518946666667,1306274.34801081,0.0312763733423929,1809038.73989809,154195.547757274,-0.878265828676175,434805.109376262,56485.1102378894,-0.955406182688436,201114.755691229,951073.435629838,-0.0179029074351016,1575310.0788967,132244.314497534,-0.863441925816951,354673.422840651,47419.3664482139,-0.951033831694374,166711.816427165,297446.887174883,-0.0437873179834276,423189.349125703,19754.2845828183,-0.936495225679906,67347.2452657091,5234.66050889428,-0.983171957816748,20332.4491025159,1306274.3482541,0.0312763734043506,1809038.74030584,154195.547791805,-0.878265828664273,434805.109435049,56485.1102509917,-0.955406182683719,201114.755717308,951892.942454064,-0.0170566685405257,1520107.72186251,132438.827916121,-0.8632410674347,359693.142226773,47286.3260451831,-0.951171211821886,161150.802519961,297446.887155686,-0.043787318001212,423189.349097776,19754.2845824727,-0.9364952256781,67347.2452623575,5234.66050858387,-0.983171957816972,20332.4491014113
76,0.451329793411772,0.00549408893968606,20.18410725,1306075.92682898,0.0311197239546874,1806385.5949227,154665.224987837,-0.877895028291314,433809.670836935,56228.6662064141,-0.955608639906668,201851.391199296,951353.635742951,-0.0176135672999286,1585568.38283018,132411.049042489,-0.863269752453996,357037.67386228,47320.4685450307,-0.951135955609877,167197.946965163,297743.019575933,-0.042835331024916,423890.762270823,19746.6699643241,-0.936519704654428,67157.8016763915,5229.46576832054,-0.98318865752695,20572.9809814417,1306075.92629884,0.0311197234060581,1806385.59401401,154665.224917224,-0.877895028362467,433809.670622845,56228.6661840412,-0.955608639929931,201851.39111032,952103.215696222,-0.0168395362644623,1527580.53448118,132599.092742243,-0.863075574830356,360742.350741473,47168.2673636967,-0.951293121533065,162553.476660099,297743.019490927,-0.0428353312542153,423890.762141168,19746.6699599235,-0.936519704665659,67157.801658969,5229.4657666961,-0.9831886575314,20572.9809754967
77,0.450998021597007,0.00538420716089227,20.2098898333333,1307224.34247638,0.0320263741738738,1809426.61381369,155002.344154501,-0.877628879735224,433625.198742913,56191.1571990898,-0.955638252486215,201822.478032099,950980.997707036,-0.0179983606480983,1594665.71459624,132513.599687388,-0.86316385664572,358784.81330199,47223.1654939008,-0.951236432649853,165545.721800318,298007.068271217,-0.0419864846527171,424683.576833161,19789.0069571006,-0.936383602475664,68186.0852345046,5215.7728524921,-0.983232676611813,19839.4174521412,1307224.34377592,0.0320263750696224,1809426.61551744,155002.344320697,-0.877628879619454,433625.199186028,56191.1572607195,-0.955638252443157,201822.478229833,952021.069333061,-0.0169243622110289,1539122.53902867,132755.886974455,-0.862913666029386,362986.727879163,47076.4790695501,-0.951387903926771,170172.346492062,298007.068149518,-0.0419864849999362,424683.57664485,19789.0069515327,-0.93638360249064,68186.0852104573,5215.77285088975,-0.983232676616194,19839.4174442183
78,0.450616526480548,0.00527652301767445,20.2227850416667,1308052.09840955,0.0326798702316244,1809388.6491089,155354.716209723,-0.877350689341506,433188.115089069,56039.019701253,-0.955758361870019,201226.582247657,950904.323152561,-0.0180775362976353,1605259.65328862,132622.469056803,-0.863051435998516,361587.35347411,47104.6206706611,-0.951358844360538,166795.466110821,298336.560802062,-0.0409272537439087,425505.257937404,19808.4792194333,-0.936321004327917,67196.0916763013,5203.81434945622,-0.983271120020549,18457.2537431979,1308052.09872268,0.0326798703485454,1809388.64963178,155354.716245496,-0.877350689328738,433188.115205982,56039.019714234,-0.955758361865353,201226.582294336,952077.890134485,-0.0168656879364782,1549653.08736678,132913.98918573,-0.86275040658357,366045.671291905,46967.5484276493,-0.951500387845153,169258.96770579,298336.560860694,-0.0409272535113653,425505.258030974,19808.4792226876,-0.93632100431453,67196.0916907539,5203.81434998429,-0.983271120018083,18457.2537468554
79,0.450227714500278,0.00517099255732101,20.1826187916667,1309849.66963644,0.0340990152515965,1813040.93252522,155614.460423416,-0.877145626698193,432945.195780653,55928.1922717201,-0.955845857815851,200771.437992664,950791.493619671,-0.0181940462873538,1613318.53691641,132755.937869586,-0.862913613483375,364257.757261058,46982.3485596925,-0.951485104941672,168031.904836941,298544.724256845,-0.0402580635658364,425979.310268239,19837.3725550131,-0.936228119933767,67945.22172422,5192.53757434104,-0.983307371855221,18485.2163898596,1309849.66931567,0.0340990148678837,1813040.93215054,155614.460404532,-0.877145626728602,432945.195642307,55928.1922740801,-0.955845857819559,200771.43792921,952145.263341042,-0.0167961170413173,1558249.25316028,133099.203605084,-0.862559150539665,363495.094244667,46860.6254093699,-0.951610798651989,168395.919915332,298544.724247667,-0.0402580635512502,425979.310251591,19837.3725546926,-0.936228119931867,67945.2217210718,5192.53757416491,-0.98330737185502,18485.2163923542
80,0.449818249621703,0.00506757270617453,20.107908375,1311562.02587189,0.0354508848118122,1815562.7827353,155926.657328215,-0.876899153748434,438244.891690088,55769.7523180978,-0.955970942857147,199964.764763913,950866.277517076,-0.0181168229674076,1622384.87430663,132911.565712474,-0.86275290911892,367037.750003469,46846.7628654349,-0.951625113390164,161693.201981755,298767.198405805,-0.0395428683097119,426455.251805352,19858.188617907,-0.936161201824393,68633.1671731656,5175.78295958252,-0.983361233488356,18998.2787536987,1311562.0259387,0.0354508847339137,1815562.78269179,155926.657316048,-0.876899153773571,438244.891710275,55769.7523055985,-0.95597094287257,199964.764776968,952186.471952549,-0.0167535642204345,1566107.67380483,133284.146601704,-0.862368174772203,371695.594474669,46733.256985024,-0.95174232178633,167273.952663032,298767.198335303,-0.0395428684922343,426455.251713579,19858.1886159707,-0.936161201827685,68633.1671597147,5175.78295881543,-0.983361233490058,18998.2787495322
81,0.449402893374289,0.00496622125205104,20.273997,1314053.4617975,0.0374178215503977,1820175.65780093,156084.259577558,-0.876774730057208,446699.347045638,55667.3355010966,-0.956051798799673,199456.514758865,950873.580026803,-0.0181092822525661,1629581.1203877,133116.073478427,-0.862541730386737,369046.162825155,46735.6801025352,-0.951739819630913,162000.783653845,298959.372830805,-0.0389250786125678,426906.25614253,19893.9544249057,-0.936046224261308,69329.1473240245,5157.56323656882,-0.983419805055112,19960.697004002,1314053.46282855,0.0374178222335033,1820175.65909382,156084.259681325,-0.876774729990833,446699.347395622,55667.3355321414,-0.956051798780709,199456.51491542,952150.859125604,-0.0167903387243721,1575494.72721082,133463.764039277,-0.862182698281516,367919.296271362,46623.6803236441,-0.951855472797104,167202.446997529,298959.372847609,-0.038925078514398,426906.256162478,19893.9544262474,-0.936046224254057,69329.147327615,5157.56323696086,-0.98341980505309,19960.6970056981
82,0.448964477380718,0.00486689682701003,20.227036875,1316070.22312055,0.0390100125830886,1822971.76118263,156361.984658733,-0.876555471893763,448152.365228023,55467.8998277872,-0.956209249107259,200982.91666096,951186.77108784,-0.017785875017185,1638087.90055906,133347.075672617,-0.862303192988056,368928.756686467,46619.6194582048,-0.951859666129709,161855.678312981,299104.62907464,-0.0384581183971943,426993.991987108,19912.3809087578,-0.935986988013412,69868.0526439902,5143.41502074994,-0.983465287808428,20090.3912489016,1316070.2238155,0.0390100130006492,1822971.76206313,156361.98473119,-0.876555471852134,448152.365473359,55467.899848911,-0.956209249096107,200982.916763856,952182.423139285,-0.0167577451044615,1582390.66788431,133652.313896076,-0.861987997999453,369380.01807071,46479.7700461938,-0.952004077373564,164900.794178303,299104.62918695,-0.0384581179919763,426993.992162205,19912.3809141873,-0.935986987993017,69868.0526741703,5143.41502178632,-0.983465287804337,20090.3912576465
83,0.448554257498311,0.00476955889046982,20.109650125,1319239.7143827,0.0415122598783435,1828906.96935191,156491.203665392,-0.876453456181094,443348.542847915,55446.168469303,-0.956226405561873,199006.601042937,951079.613346254,-0.0178965282039055,1644378.02517268,133506.539951431,-0.862138527044582,372861.670454095,46536.2994965139,-0.951945703957141,162257.372896754,299378.28690703,-0.0375783812032738,428017.850426859,19965.5862831405,-0.935815946876558,68236.6298039265,5121.84126019141,-0.9835346417144,22007.1095434025,1319239.71433405,0.0415122597085271,1828906.9697599,156491.203687072,-0.876453456179565,443348.542647278,55446.1684823147,-0.956226405557123,199006.601023093,951844.038977604,-0.0171071672299564,1591816.60174976,133859.271116978,-0.86177428991201,369595.402164803,46399.5326521797,-0.952086932081128,163683.247601803,299378.287244693,-0.0375783800735625,428017.850915262,19965.5862992135,-0.935815946821939,68236.6298812253,5121.84126361009,-0.983534641702654,22007.109573562
84,0.448085406003664,0.00467416771266044,20.2799439583333,1319620.35061687,0.0418127642522754,1827760.98987293,156902.205414613,-0.87612897886588,446937.046202217,55089.3240865608,-0.956508126764959,199071.132155196,951835.61517866,-0.0171158658767232,1652098.5134723,133766.457888766,-0.861870130682114,377045.2733212,46397.2515798552,-0.952089287564422,169908.864166548,299470.935102254,-0.0372805418811653,427525.265198237,19918.7029385745,-0.935966664367923,67076.6702856278,5116.03301175636,-0.983553313689309,21334.8245300175,1319620.35100821,0.0418127644297863,1827760.99039004,156902.205477493,-0.876128978831866,446937.046271338,55089.3241115494,-0.956508126750718,199071.132192816,952316.851587964,-0.016618931650454,1594482.96949756,134103.438976883,-0.861522157388544,371821.248250728,46237.8340620107,-0.952253905218363,161380.047535382,299470.935286384,-0.0372805412450077,427525.265453857,19918.702946228,-0.935966664340378,67076.6703291953,5116.03301318691,-0.983553313683954,21334.8245465959
85,0.447782656577602,0.00458068435840719,20.191905625,1320789.75202658,0.0427359822934361,1835106.4121494,157186.33679862,-0.875904663059865,455507.656467266,55362.7346110352,-0.956292274854108,196545.544328726,951131.242539828,-0.0178432148854996,1649647.32930603,134012.935906284,-0.861615612644582,375827.156072382,46411.5704671631,-0.952074501600409,168280.638423497,300073.903737631,-0.0353421579851961,430308.728942966,20072.9262549369,-0.935470877397789,69495.0518122582,5072.28207902361,-0.983693961309213,21537.1728527431,1320789.75298463,0.0427359829182403,1835106.41337809,157186.336883779,-0.87590466300829,455507.656787262,55362.7346316641,-0.956292274843336,196545.544471405,952188.470560386,-0.0167515004187635,1615745.6447838,134327.108866342,-0.861291191471594,369337.405918641,46295.9308854503,-0.95219391329844,160563.090547806,300073.903651694,-0.035342158217146,430308.728824196,20072.9262509081,-0.935470877407776,69495.0517926351,5072.28207790414,-0.983693961312063,21537.1728459835
86,0.447148258972572,0.00448907067123906,20.2846959166667,1312870.22559337,0.0364836812273788,1821246.35525817,157877.646642804,-0.875358888345654,452898.136484459,54766.5227823088,-0.956762971667078,201754.337159168,953669.459453471,-0.0152222022929899,1656709.8433,134209.851308832,-0.861412273935836,376168.534807405,46228.4166783687,-0.952263629796748,166879.802326833,300530.93925532,-0.033872910274127,429405.923840778,19904.7452207657,-0.93601153472077,66529.282138773,5096.36083800227,-0.983616554499139,21138.7866443337,1312870.22336842,0.0364836793400598,1821246.35203713,157877.646390434,-0.875358888560621,452898.135661146,54766.5227087137,-0.956762971730635,201754.336820625,954349.523410795,-0.0145199548388948,1600226.94255392,134420.864217559,-0.861194377856158,375534.589465831,46060.0751132454,-0.952437462597038,164907.023531818,300530.939450746,-0.0338729096015025,429405.924143697,19904.7452300993,-0.936011534687825,66529.2821723277,5096.36083925494,-0.98361655449436,21138.7866601846
87,0.446970523421728,0.0043992892578143,20.2076630833333,1312976.07772055,0.0365672492756961,1822196.90678804,158302.434825252,-0.875023526928736,461833.9370813,55112.11766323,-0.956490131711226,204758.289941354,952563.079754446,-0.016364671680714,1652170.67480831,134582.096123088,-0.861027886636068,381772.967242606,46278.3827971516,-0.952212033802007,166217.67057568,300972.944274176,-0.0324519816217581,432012.500817054,20081.1491309999,-0.935444443036855,69404.1277179718,5048.01284457452,-0.983771980447297,20815.4041381283,1312976.07887642,0.0365672500574539,1822196.90817804,158302.434937256,-0.875023526856078,461833.937451776,55112.1176825704,-0.956490131701446,204758.290127488,953549.049787113,-0.0153465396104753,1624442.79617182,134839.635783627,-0.860761946119444,374545.209077747,46208.5038162165,-0.95228419220572,163074.263234455,300972.944347844,-0.0324519813404871,432012.500916412,20081.1491342566,-0.93544444302342,69404.1277378927,5048.01284534126,-0.983771980444086,20815.4041431047
88,0.446433137914846,0.00431130347265801,20.25761275,1309038.51123475,0.033458622599031,1814493.57325992,158678.667543607,-0.874726499038761,447418.036763955,54567.7665443028,-0.956919885574652,198149.353840016,954106.066654635,-0.0147713531295162,1654703.31020617,134689.182757924,-0.860917306875573,379126.742233958,46014.2969847067,-0.952484733994099,163188.192359018,301103.219356885,-0.0320331818574684,430723.954958518,19952.0739101428,-0.935859385564208,67537.8826523679,5065.13881163141,-0.983716925015226,21158.2399750239,1309038.5107005,0.0334586220468605,1814493.57288156,158678.667520731,-0.874726499072626,447418.036630055,54567.7665490632,-0.956919885576329,198149.353767817,954926.103987543,-0.0139245664210524,1615680.90992276,134937.156401844,-0.860661244415417,376868.51542368,45905.3276019002,-0.952597257913877,160672.613354939,301103.219347112,-0.0320331818444177,430723.954954162,19952.0739102087,-0.93585938556105,67537.8826439106,5065.13881149403,-0.983716925014919,21158.2399743989
89,0.446116734826794,0.00422507740320488,20.3800564583333,1308229.73697757,0.0328201121788674,1815161.50905013,159085.983653826,-0.874404931458727,461948.108625553,54573.3315229494,-0.956915492139991,200892.475565394,953267.580950718,-0.0156371899210029,1659306.81824246,135009.308209776,-0.860586739052162,385226.345916508,45946.5663955405,-0.95255467392955,164719.650004958,301901.73687355,-0.0294661602843092,434032.039900235,20077.6853371115,-0.935455578213543,69430.0598810001,5019.828841912,-0.983862584524656,21199.5126114476,1308229.73631887,0.0328201115285265,1815161.50804186,159085.983593744,-0.874404931522006,461948.10838517,54573.3315127654,-0.956915492153467,200892.475460243,954403.963346644,-0.0144637390928577,1636424.78050855,135256.922758875,-0.860331047400342,378286.10446669,45928.401640048,-0.952573431209302,165086.882194592,301901.736799692,-0.0294661604771574,434032.03979489,20077.6853340998,-0.93545557822026,69430.0598611744,5019.82884119663,-0.983862584526214,21199.5126037463
